,sent_index,sentence_length,root_word,root_index,entity_1_index,entity_2_index,entity_distance,no_words_before_entity_1,no_words_after_entity_2,entity_1_root_distance,entity_2_root_distance,entity 1 name,entity 2 name,entity_type_1,entity_type_2,entity_pos_1,entity_pos_2,entity_dep_1,entity_dep_2,entity_tag_1,entity_tag_2,shortest_distance,label
0,0.0,33,is,3,1,27,26,0,5,2,24,Sergio Claudio Cirigliano,Argentina,PER-PER-PER,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-nsubj,pobj,NNP-NNP-NNP,NNP,8,1
1,0.0,33,is,3,6,22,16,5,10,-3,19,Argentinian,Buenos Aires,LOC,LOC-LOC,ADJ,PROPN-PROPN,amod,compound-pobj,JJ,NNP-NNP,4,1
2,0.0,33,is,3,22,27,5,21,5,-19,24,Buenos Aires,Argentina,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,3,1
0,1.0,29,are,4,13,17,4,12,11,-9,13,Hudson Square,Manhattan,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-compound,pobj,NNP-NNP,NNP,6,1
0,0.0,32,is,2,1,11,10,0,20,1,9,Empty Estate,Wild Nothing,MISC-MISC,ORG-ORG,PROPN-PROPN,PROPN-PROPN,amod-nsubj,compound-pobj,NNP-NNP,NNP-NNP,3,1
1,0.0,32,is,2,11,21,10,10,10,-9,19,Wild Nothing,Captured Tracks,ORG-ORG,ORG-ORG,PROPN-PROPN,PROPN-PROPN,compound-pobj,amod-pobj,NNP-NNP,NNP-NNP,3,1
2,0.0,32,is,2,11,25,14,10,6,-9,23,Wild Nothing,US,ORG-ORG,LOC,PROPN-PROPN,PROPN,compound-pobj,nmod,NNP-NNP,NNP,7,1
3,0.0,32,is,2,21,25,4,20,6,-19,23,Captured Tracks,US,ORG-ORG,LOC,PROPN-PROPN,PROPN,amod-pobj,nmod,NNP-NNP,NNP,4,1
4,1.0,30,released,14,26,28,2,25,1,-12,14,Nocturne,2012,MISC,TIME,PROPN,NUM,appos,appos,NNP,CD,3,1
0,0.0,12,is,1,1,11,10,0,0,0,10,Avellaneda,Argentina,LOC,LOC,PROPN,PROPN,nsubj,appos,NNP,NNP,1,1
1,0.0,12,is,1,7,11,4,6,0,-6,10,Río Negro Province,Argentina,LOC-LOC-LOC,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,appos,NNP-NNP-NNP,NNP,5,1
0,0.0,18,is,11,1,6,5,0,11,10,-5,José María Mijares,1921,PER-PER-PER,TIME,PROPN-PROPN-PROPN,NUM,compound-compound-nsubj,npadvmod,NNP-NNP-NNP,CD,3,1
1,0.0,18,is,11,1,8,7,0,9,10,-3,José María Mijares,Havana,PER-PER-PER,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-nsubj,pobj,NNP-NNP-NNP,NNP,5,1
2,0.0,18,is,11,1,10,9,0,7,10,-1,José María Mijares,Cuba,PER-PER-PER,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-nsubj,npadvmod,NNP-NNP-NNP,NNP,2,1
3,0.0,18,is,11,1,14,13,0,3,10,3,José María Mijares,Cuban,PER-PER-PER,LOC,PROPN-PROPN-PROPN,ADJ,compound-compound-nsubj,amod,NNP-NNP-NNP,JJ,4,1
4,0.0,18,is,11,8,10,2,7,7,3,-1,Havana,Cuba,LOC,LOC,PROPN,PROPN,pobj,npadvmod,NNP,NNP,5,1
5,0.0,18,is,11,8,14,6,7,3,3,3,Havana,Cuban,LOC,LOC,PROPN,ADJ,pobj,amod,NNP,JJ,7,1
0,0.0,48,is,6,16,41,25,15,6,-10,35,United Kingdom,David Cameron,LOC-LOC,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNP,11,1
1,0.0,48,is,6,16,46,30,15,1,-10,40,United Kingdom,Tony Benn,LOC-LOC,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-conj,NNP-NNP,NNP-NNP,12,1
2,0.0,48,is,6,41,44,3,40,3,-35,38,David Cameron,Labour,PER-PER,ORG,PROPN-PROPN,PROPN,compound-pobj,compound,NNP-NNP,NNP,2,1
3,3.0,20,is,13,15,18,3,14,1,-2,5,Jude Woodward,Socialist Action,PER-PER,ORG-ORG,PROPN-PROPN,PROPN-PROPN,compound-attr,compound-pobj,NNP-NNP,NNP-NNP,2,1
0,0.0,47,"""",0,2,12,10,1,34,-2,12,( We 've Got ) Honey Love,1967,MISC-MISC-MISC-MISC-MISC-MISC-MISC,TIME,PUNCT-PRON-VERB-VERB-PUNCT-PROPN-NOUN,NUM,punct-nsubj-aux-ROOT-punct-compound-nsubj,nummod,-LRB--PRP-VBP-VBN--RRB--NNP-NN,CD,4,1
1,0.0,47,"""",0,2,18,16,1,28,-2,18,( We 've Got ) Honey Love,The Velvelettes,MISC-MISC-MISC-MISC-MISC-MISC-MISC,ORG-ORG,PUNCT-PRON-VERB-VERB-PUNCT-PROPN-NOUN,DET-PROPN,punct-nsubj-aux-ROOT-punct-compound-nsubj,det-appos,-LRB--PRP-VBP-VBN--RRB--NNP-NN,DT-NNPS,7,1
0,0.0,37,is,2,1,5,4,0,31,1,3,Matt Birkbeck,American,PER-PER,LOC,PROPN-PROPN,ADJ,compound-nsubj,amod,NNP-NNP,JJ,2,1
0,0.0,51,is,2,1,23,22,0,27,1,21,Cape Enrage,New Brunswick,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-conj,NNP-NNP,NNP-NNP,12,1
1,0.0,51,is,2,1,26,25,0,24,1,24,Cape Enrage,Canada,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-nsubj,conj,NNP-NNP,NNP,8,1
2,0.0,51,is,2,12,23,11,11,27,-10,21,Barn Marsh Island,New Brunswick,LOC-LOC-LOC,LOC-LOC,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-pobj,compound-conj,NNP-NNP-NNP,NNP-NNP,6,1
3,0.0,51,is,2,12,26,14,11,24,-10,24,Barn Marsh Island,Canada,LOC-LOC-LOC,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,conj,NNP-NNP-NNP,NNP,2,1
4,0.0,51,is,2,20,23,3,19,27,-18,21,Albert County,New Brunswick,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-conj,NNP-NNP,NNP-NNP,1,1
5,0.0,51,is,2,20,26,6,19,24,-18,24,Albert County,Canada,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,conj,NNP-NNP,NNP,5,1
6,0.0,51,is,2,23,26,3,22,24,-21,24,New Brunswick,Canada,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-conj,conj,NNP-NNP,NNP,6,1
0,5.0,28,applied,2,8,6,-2,7,21,-6,4,George W. Bush,U.S.,PER-PER-PER,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-poss,compound,NNP-NNP-NNP,NNP,2,1
1,5.0,28,applied,2,14,6,-8,13,21,-12,4,Harriet Miers,U.S.,PER-PER,LOC,PROPN-PROPN,PROPN,compound-pobj,compound,NNP-NNP,NNP,4,1
2,5.0,28,applied,2,18,6,-12,17,21,-16,4,Supreme Court,U.S.,ORG-ORG,LOC,PROPN-PROPN,PROPN,compound-pobj,compound,NNP-NNP,NNP,4,1
0,0.0,19,is,12,1,9,8,0,9,11,-3,David Jack,Bristol,PER-PER,LOC,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,4,1
1,0.0,19,is,12,1,15,14,0,3,11,3,David Jack,American,PER-PER,LOC,PROPN-PROPN,ADJ,compound-nsubj,amod,NNP-NNP,JJ,3,1
2,0.0,19,is,12,9,15,6,8,3,3,3,Bristol,American,LOC,LOC,PROPN,ADJ,pobj,amod,NNP,JJ,7,1
3,0.0,19,is,12,11,15,4,10,3,1,3,Pennsylvania,American,LOC,LOC,PROPN,ADJ,appos,amod,NNP,JJ,5,1
0,0.0,42,M.D.,2,1,11,10,0,30,1,9,Gideon Koren M.D.,1947,PER-PER-PER,TIME,PROPN-PROPN-PROPN,NUM,compound-compound-ROOT,npadvmod,NNP-NNP-NNP,CD,3,1
1,0.0,42,M.D.,2,1,21,20,0,20,1,19,Gideon Koren M.D.,Israel,PER-PER-PER,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-ROOT,pobj,NNP-NNP-NNP,NNP,4,1
2,0.0,42,M.D.,2,13,16,3,12,25,-11,14,Tel Aviv,Mandatory Palestine,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-appos,NNP-NNP,NNP-NNP,3,1
3,0.0,42,M.D.,2,13,21,8,12,20,-11,19,Tel Aviv,Israel,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,4,1
4,0.0,42,M.D.,2,16,21,5,15,20,-14,19,Mandatory Palestine,Israel,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-appos,pobj,NNP-NNP,NNP,1,1
0,6.0,23,listed,21,5,17,12,4,5,16,-4,Jeffery,U.S.,PER,LOC,PROPN,PROPN,appos,pobj,NNP,NNP,7,1
0,0.0,17,(;,2,1,4,3,0,12,1,2,Adamantios Androutsopoulos,20 August 1919,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-nsubj-nummod,NNP-NNP,CD-NNP-CD,2,1
1,0.0,17,(;,2,1,8,7,0,8,1,6,Adamantios Androutsopoulos,10 November 2000,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-npadvmod-nummod,NNP-NNP,CD-NNP-CD,2,1
2,2.0,12,born,2,7,9,2,6,2,-5,7,Messenia,Greece,LOC,LOC,PROPN,PROPN,conj,conj,NNP,NNP,5,1
0,2.0,31,contains,3,8,3,-5,7,27,-5,0,Ceratomyrmex,Haidomyrmecini,MISC,MISC,PROPN,PROPN,dobj,appos,NNP,NNP,3,1
1,2.0,31,contains,3,10,3,-7,9,27,-7,0,Haidomyrmex,Haidomyrmecini,MISC,MISC,PROPN,PROPN,conj,appos,NNP,NNP,4,1
2,2.0,31,contains,3,16,3,-13,15,27,-13,0,Linguamyrmex,Haidomyrmecini,MISC,MISC,PROPN,PROPN,conj,appos,NNP,NNP,1,1
3,2.0,31,contains,3,21,19,-2,20,11,-18,16,Baikuris,Sphecomyrmini,MISC,MISC,PROPN,PROPN,dobj,nsubj,NNP,NNP,2,1
4,2.0,31,contains,3,27,19,-8,26,11,-24,16,Sphecomyrma,Sphecomyrmini,MISC,MISC,PROPN,PROPN,conj,nsubj,NNP,NNP,5,1
5,3.0,34,made,16,33,3,-30,32,30,-17,-13,Formicidae,Sphecomyrmodes,MISC,MISC,PROPN,PROPN,pobj,nsubjpass,NNP,NNP,3,1
6,3.0,34,made,16,33,25,-8,32,8,-17,9,Formicidae,Gerontoformica,MISC,MISC,PROPN,PROPN,pobj,pobj,NNP,NNP,3,1
0,0.0,30,is,4,1,25,24,0,4,3,21,Catoosa Wildlife Management Area,Tennessee,LOC-LOC-LOC-LOC,LOC,PROPN-PROPN-PROPN-PROPN,PROPN,compound-compound-compound-nsubj,pobj,NNP-NNP-NNP-NNP,NNP,5,1
1,0.0,30,is,4,14,25,11,13,4,-10,21,Upper Cumberland Plateau,Tennessee,LOC-LOC-LOC,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,5,1
2,0.0,30,is,4,14,13,-1,13,16,-10,9,Upper Cumberland Plateau,the United States,LOC-LOC-LOC,LOC-LOC-LOC,PROPN-PROPN-PROPN,DET-PROPN-PROPN,compound-compound-pobj,det-compound-pobj,NNP-NNP-NNP,DT-NNP-NNP,1,1
3,0.0,30,is,4,18,25,7,17,4,-14,21,Morgan,Tennessee,LOC,LOC,PROPN,PROPN,pobj,pobj,NNP,NNP,7,1
4,0.0,30,is,4,18,13,-5,17,16,-14,9,Morgan,the United States,LOC,LOC-LOC-LOC,PROPN,DET-PROPN-PROPN,pobj,det-compound-pobj,NNP,DT-NNP-NNP,5,1
5,0.0,30,is,4,15,25,10,14,4,-11,21,Cumberland,Tennessee,LOC,LOC,PROPN,PROPN,conj,pobj,NNP,NNP,4,1
6,0.0,30,is,4,15,13,-2,14,16,-11,9,Cumberland,the United States,LOC,LOC-LOC-LOC,PROPN,DET-PROPN-PROPN,conj,det-compound-pobj,NNP,DT-NNP-NNP,2,1
7,0.0,30,is,4,22,25,3,21,4,-18,21,Fentress,Tennessee,LOC,LOC,PROPN,PROPN,conj,pobj,NNP,NNP,1,1
8,0.0,30,is,4,22,13,-9,21,16,-18,9,Fentress,the United States,LOC,LOC-LOC-LOC,PROPN,DET-PROPN-PROPN,conj,det-compound-pobj,NNP,DT-NNP-NNP,5,1
9,0.0,30,is,4,25,13,-12,24,16,-21,9,Tennessee,the United States,LOC,LOC-LOC-LOC,PROPN,DET-PROPN-PROPN,pobj,det-compound-pobj,NNP,DT-NNP-NNP,6,1
0,0.0,15,is,8,1,5,4,0,9,7,-3,Aleksander Lasoń,10 November 1951,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-npadvmod-nummod,NNP-NNP,CD-NNP-CD,2,1
1,0.0,15,is,8,1,11,10,0,3,7,3,Aleksander Lasoń,Polish,PER-PER,LOC,PROPN-PROPN,ADJ,compound-nsubj,amod,NNP-NNP,JJ,2,1
2,2.0,18,studied,1,11,17,6,10,0,-10,16,Karol Szymanowski Academy of Music,Katowice,ORG-ORG-ORG-ORG-ORG,LOC,PROPN-PROPN-PROPN-ADP-PROPN,PROPN,compound-compound-pobj-prep-pobj,pobj,NNP-NNP-NNP-IN-NNP,NNP,8,1
0,0.0,12,"""",0,2,11,9,1,0,-2,11,November Spawned a Monster,Morrissey,MISC-MISC-MISC-MISC,PER,PROPN-VERB-DET-PROPN,PROPN,nsubj-ccomp-det-dobj,pobj,NNP-VBD-DT-NNP,NNP,2,1
1,12.0,41,Spawned,8,2,15,13,1,25,6,7,November Spawned a Monster,Morrissey,MISC-MISC-MISC-MISC,PER,PROPN-VERB-DET-PROPN,PROPN,nsubj-ROOT-det-dobj,poss,NNP-VBD-DT-NNP,NNP,-1,1
2,12.0,41,Spawned,8,2,28,26,1,12,6,20,November Spawned a Monster,Australia,MISC-MISC-MISC-MISC,LOC,PROPN-VERB-DET-PROPN,PROPN,nsubj-ROOT-det-dobj,appos,NNP-VBD-DT-NNP,NNP,-1,1
3,12.0,41,Spawned,8,2,32,30,1,8,6,24,November Spawned a Monster,Robert Chuter,MISC-MISC-MISC-MISC,PER-PER,PROPN-VERB-DET-PROPN,PROPN-PROPN,nsubj-ROOT-det-dobj,compound-pobj,NNP-VBD-DT-NNP,NNP-NNP,-1,1
4,12.0,41,Spawned,8,26,28,2,25,12,-18,20,Sydney,Australia,LOC,LOC,PROPN,PROPN,pobj,appos,NNP,NNP,2,1
0,0.0,38,Stephens,1,1,5,4,0,32,0,4,Patricia Stephens Due,"December 9 , 1939",PER-PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-ROOT-prep,nmod-nummod-punct-nummod,NNP-NNP-NNP,"NNP-CD-,-CD",3,1
1,0.0,38,Stephens,1,1,10,9,0,27,0,9,Patricia Stephens Due,"February 7 , 2012",PER-PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-ROOT-prep,npadvmod-nummod-punct-nummod,NNP-NNP-NNP,"NNP-CD-,-CD",2,1
2,0.0,38,Stephens,1,1,18,17,0,19,0,17,Patricia Stephens Due,the United States,PER-PER-PER,LOC-LOC-LOC,PROPN-PROPN-PROPN,DET-PROPN-PROPN,compound-ROOT-prep,det-compound-pobj,NNP-NNP-NNP,DT-NNP-NNP,5,1
3,0.0,38,Stephens,1,18,37,19,17,0,-17,36,the United States,Florida,LOC-LOC-LOC,LOC,DET-PROPN-PROPN,PROPN,det-compound-pobj,pobj,DT-NNP-NNP,NNP,5,1
0,0.0,37,is,5,1,24,23,0,12,4,19,Xanthorhiza,Ranunculaceae,MISC,MISC,PROPN,PROPN,pobj,pobj,NNP,NNP,6,1
1,1.0,22,is,1,7,10,3,6,11,-6,9,United States,Maine,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,5,1
2,1.0,22,is,1,7,14,7,6,7,-6,13,United States,Florida,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,6,1
3,1.0,22,is,1,7,18,11,6,3,-6,17,United States,Ohio,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,6,1
4,1.0,22,is,1,7,21,14,6,0,-6,20,United States,Texas,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,conj,NNP-NNP,NNP,4,1
0,3.0,50,is,1,1,14,13,0,35,0,13,Robinson,Cleveland Indians,PER,ORG-ORG,PROPN,PROPN-PROPN,nsubj,compound-pobj,NNP,NNP-NNPS,4,1
1,3.0,50,is,1,1,40,39,0,9,0,39,Robinson,Detroit Tigers,PER,ORG-ORG,PROPN,PROPN-PROPN,nsubj,compound-pobj,NNP,NNP-NNP,5,1
2,3.0,50,is,1,1,43,42,0,6,0,42,Robinson,New York Yankees,PER,ORG-ORG-ORG,PROPN,PROPN-PROPN-PROPN,nsubj,compound-compound-conj,NNP,NNP-NNP-NNPS,5,1
0,3.0,34,arrested,6,18,20,2,17,13,-12,14,NKVD,Lavrentiy Beria,ORG,PER-PER,PROPN,PROPN-PROPN,compound,compound-pobj,NNP,NNP-NNP,1,1
1,4.0,25,became,15,9,12,3,8,12,6,-3,Joseph Stalin,1953,PER-PER,TIME,PROPN-PROPN,NUM,compound-pobj,pobj,NNP-NNP,CD,6,1
0,4.0,50,calls,8,27,32,5,26,17,-19,24,Birmingham,United Kingdom,LOC,LOC-LOC,PROPN,PROPN-PROPN,pobj,compound-pobj,NNP,NNP-NNP,5,1
1,4.0,50,calls,8,29,32,3,28,17,-21,24,Edinburgh,United Kingdom,LOC,LOC-LOC,PROPN,PROPN-PROPN,conj,compound-pobj,NNP,NNP-NNP,1,1
2,4.0,50,calls,8,38,40,2,37,9,-30,32,Hambantota,Sri Lanka,LOC,LOC-LOC,PROPN,PROPN-PROPN,pobj,compound-pobj,NNP,NNP-NNP,1,1
3,4.0,50,calls,8,40,5,-35,39,44,-32,-3,Sri Lanka,Commonwealth,LOC-LOC,ORG,PROPN-PROPN,PROPN,compound-pobj,compound,NNP-NNP,NNP,13,1
0,0.0,22,is,1,1,13,12,0,8,0,12,Relayer,Yes,MISC,ORG,NOUN,INTJ,nsubj,intj,NN,UH,-1,1
1,0.0,22,is,1,1,17,16,0,4,0,16,Relayer,November 1974,MISC,TIME-TIME,NOUN,PROPN-NUM,nsubj,pobj-nummod,NN,NNP-CD,-1,1
2,0.0,22,is,1,1,20,19,0,1,0,19,Relayer,Atlantic Records,MISC,ORG-ORG,NOUN,PROPN-PROPN,nsubj,compound-pobj,NN,NNP-NNPS,-1,1
3,1.0,37,left,4,19,3,-16,18,33,-15,-1,Yes,Rick Wakeman,ORG,PER-PER,INTJ,PROPN-PROPN,intj,compound-nsubj,UH,NNP-NNP,2,1
4,1.0,37,left,4,19,28,9,18,8,-15,24,Yes,Chris Squire,ORG,PER-PER,INTJ,PROPN-PROPN,intj,compound-poss,UH,NNP-NNP,5,1
5,1.0,37,left,4,33,36,3,32,0,-29,32,Virginia Water,Surrey,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,npadvmod,NNP-NNP,NNP,7,1
0,0.0,19,is,7,2,10,8,1,8,5,3,Airmail Flyers ' Medal of Honor,United States,MISC-MISC-MISC-MISC-MISC-MISC,LOC-LOC,PROPN-PROPN-PART-PROPN-ADP-PROPN,PROPN-PROPN,compound-poss-case-nsubj-prep-pobj,compound-compound,NNP-NNPS-POS-NNP-IN-NNP,NNP-NNP,4,1
0,0.0,20,is,3,1,1,0,0,18,2,-2,United Sound Systems,United States,ORG-ORG-ORG,LOC-LOC,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-nsubj,compound-appos,NNP-NNP-NNPS,NNP-NNP,0,1
1,0.0,20,is,3,16,1,-15,15,18,-13,-2,Michigan,United States,LOC,LOC-LOC,PROPN,PROPN-PROPN,conj,compound-appos,NNP,NNP-NNP,8,1
0,0.0,18,is,4,2,17,15,1,0,2,13,Telegraph - Journal,Canada,ORG-ORG-ORG,LOC,PROPN-PUNCT-PROPN,PROPN,compound-punct-nsubj,appos,NNP-HYPH-NNP,NNP,3,1
1,0.0,18,is,4,11,17,6,10,0,-7,13,Saint John,Canada,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,appos,NNP-NNP,NNP,5,1
2,0.0,18,is,4,14,17,3,13,0,-10,13,New Brunswick,Canada,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-conj,appos,NNP-NNP,NNP,6,1
0,0.0,41,was,27,1,10,9,0,30,26,-17,Rudolf Hieronymus Eusebius von Colloredo - Waldsee,2 November 1585,PER-PER-PER-PER-PER-PER-PER,TIME-TIME-TIME,PROPN-PROPN-PROPN-PROPN-PROPN-PUNCT-PROPN,NUM-PROPN-NUM,compound-compound-nsubj-compound-compound-punct-appos,nummod-npadvmod-nummod,NNP-NNP-NNP-NNP-NNP-HYPH-NNP,CD-NNP-CD,3,1
1,0.0,41,was,27,14,24,10,13,16,13,-3,České Budějovice,Czech Republic,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNP,5,1
2,4.0,22,built,5,8,20,12,7,1,-3,15,Schönborn Palace,Czech Republic,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-dobj,compound-pobj,NNP-NNP,NNP-NNP,3,1
0,0.0,23,is,2,2,8,6,1,14,0,6,Trugberg,Bernese Alps,LOC,LOC-LOC,PROPN,PROPN-PROPN,nsubj,compound-pobj,NNP,NNP-NNP,3,1
1,0.0,23,is,2,2,15,13,1,7,0,13,Trugberg,Mönch,LOC,LOC,PROPN,PROPN,nsubj,pobj,NNP,NNP,3,1
2,0.0,23,is,2,2,20,18,1,2,0,18,Trugberg,Valais,LOC,LOC,PROPN,PROPN,nsubj,pobj,NNP,NNP,5,1
3,0.0,23,is,2,2,22,20,1,0,0,20,Trugberg,Switzerland,LOC,LOC,PROPN,PROPN,nsubj,appos,NNP,NNP,1,1
4,0.0,23,is,2,8,20,12,7,2,-6,18,Bernese Alps,Valais,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,6,1
5,0.0,23,is,2,8,22,14,7,0,-6,20,Bernese Alps,Switzerland,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,appos,NNP-NNP,NNP,4,1
6,0.0,23,is,2,15,20,5,14,2,-13,18,Mönch,Valais,LOC,LOC,PROPN,PROPN,pobj,pobj,NNP,NNP,2,1
7,0.0,23,is,2,15,22,7,14,0,-13,20,Mönch,Switzerland,LOC,LOC,PROPN,PROPN,pobj,appos,NNP,NNP,4,1
8,0.0,23,is,2,20,22,2,19,0,-18,20,Valais,Switzerland,LOC,LOC,PROPN,PROPN,pobj,appos,NNP,NNP,6,1
0,0.0,16,is,1,1,15,14,0,0,0,14,Breiavatnet,Norway,LOC,LOC,PROPN,PROPN,nsubj,appos,NNP,NNP,1,1
1,0.0,16,is,1,10,12,2,9,3,-9,11,Stavanger,Rogaland county,LOC,LOC-LOC,PROPN,PROPN-NOUN,pobj,compound-pobj,NNP,NNP-NN,1,1
2,0.0,16,is,1,10,15,5,9,0,-9,14,Stavanger,Norway,LOC,LOC,PROPN,PROPN,pobj,appos,NNP,NNP,4,1
3,0.0,16,is,1,12,15,3,11,0,-11,14,Rogaland county,Norway,LOC-LOC,LOC,PROPN-NOUN,PROPN,compound-pobj,appos,NNP-NN,NNP,5,1
0,1.0,28,graduated,4,4,7,3,3,20,0,3,DeLong,Balboa High School,PER,ORG-ORG-ORG,PROPN,PROPN-PROPN-PROPN,nsubj,compound-compound-pobj,NNP,NNP-NNP-NNP,3,1
1,1.0,28,graduated,4,7,14,7,6,13,-3,10,Balboa High School,California,ORG-ORG-ORG,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,appos,NNP-NNP-NNP,NNP,5,1
0,0.0,21,is,4,2,19,17,1,1,2,15,Philadelphia Liberty FC,United States,ORG-ORG-ORG,LOC-LOC,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-nsubj,compound-appos,NNP-NNP-NNP,NNP-NNP,8,1
1,0.0,21,is,4,7,19,12,6,1,-3,15,North American,United States,LOC-LOC,LOC-LOC,ADJ-ADJ,PROPN-PROPN,amod-amod,compound-appos,JJ-JJ,NNP-NNP,6,1
2,0.0,21,is,4,14,17,3,13,3,-10,13,West Chester,Pennsylvania,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,conj,NNP-NNP,NNP,2,1
3,0.0,21,is,4,14,19,5,13,1,-10,15,West Chester,United States,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-appos,NNP-NNP,NNP-NNP,2,1
4,0.0,21,is,4,17,19,2,16,1,-13,15,Pennsylvania,United States,LOC,LOC-LOC,PROPN,PROPN-PROPN,conj,compound-appos,NNP,NNP-NNP,2,1
0,0.0,20,was,12,1,15,14,0,4,11,3,Franklin Harper Elmore,United States,PER-PER-PER,LOC-LOC,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-nsubj,compound-compound,NNP-NNP-NNP,NNP-NNP,4,1
1,5.0,41,appointed,2,1,36,35,0,4,1,34,Elmore,"Washington , D.C.",PER,LOC-LOC-LOC,PROPN,PROPN-PUNCT-PROPN,nsubjpass,pobj-punct-appos,NNP,"NNP-,-NNP",8,1
0,0.0,44,is,3,2,40,38,1,3,1,37,Ventadour Lake,Quebec,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,6,1
1,0.0,44,is,3,2,43,41,1,0,1,40,Ventadour Lake,Canada,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,2,1
2,0.0,44,is,3,14,23,9,13,20,-11,20,Eeyou Istchee James Bay,Jamésie,LOC-LOC-LOC-LOC,LOC,PROPN-PROPN-PROPN-PROPN,PROPN,compound-compound-compound-pobj,pobj,NNP-NNP-NNP-NNP,NNP,8,1
3,0.0,44,is,3,14,43,29,13,0,-11,40,Eeyou Istchee James Bay,Canada,LOC-LOC-LOC-LOC,LOC,PROPN-PROPN-PROPN-PROPN,PROPN,compound-compound-compound-pobj,pobj,NNP-NNP-NNP-NNP,NNP,7,1
4,0.0,44,is,3,23,43,20,22,0,-20,40,Jamésie,Canada,LOC,LOC,PROPN,PROPN,pobj,pobj,NNP,NNP,3,1
5,0.0,44,is,3,40,43,3,39,0,-37,40,Quebec,Canada,LOC,LOC,PROPN,PROPN,pobj,pobj,NNP,NNP,6,1
0,0.0,42,is,12,1,5,4,0,36,11,-7,Andrea Ferrante,16 August 1968,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-npadvmod-nummod,NNP-NNP,CD-NNP-CD,2,1
1,0.0,42,is,12,1,9,8,0,32,11,-3,Andrea Ferrante,Palermo,PER-PER,LOC,PROPN-PROPN,PROPN,compound-nsubj,conj,NNP-NNP,NNP,2,1
